productId;name;description;price;status;brand;category;photos
_ddBrSQO1HceHsVm8VQdq5hZwjJPH8azFzPFEIfg;;【𝐉𝐨𝐥𝐢𝐞-朱莉包小号】❣️现货❣️ 采用粉色牛皮革精心制作，饰以藤格纹缉面线，双重翻盖饰以 CD 标志提升格调，点缀以白色树脂珠饰，可收纳各种日常用品，可与日常或晚装造型搭配。兼具优雅气质，可舒适手提、肩背或斜挎～ 尺寸：𝟐𝟐*𝟏𝟒*𝟖𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_8915_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_883_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_3694_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_6149_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_1620_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_1141_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_9421_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_9677_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723969661_3220_2.jpg""]"
_d_urSbvZyOLcWGdpBGQxnr4qPj4GgoqFkkCGYNA;;【𝐓𝐨𝐭𝐞刺绣拼小牛皮-中号】❣️现货❣️ {青年蓝拼皮｝ 天花板品质已出货，出入柜柜无压力比起经典款，侧面以及底部从布料变成了皮质，奶白色牛皮革搭配轻盈的蓝色棉质牛仔布，款式高雅。 内部设有一个拉链口袋和插袋，可整齐收纳各种日常用品。实用的中号款式搭配可调节、可拆卸的刺绣肩带，可手提或肩背。 尺寸：𝟑𝟔.𝟓*𝟐𝟖*𝟏𝟔.𝟓𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333743373_5187_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333744690_7994_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333745550_2666_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333744734_7150_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333743373_9248_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333744231_4296_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333745941_2190_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333745974_8557_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333743373_8957_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748333743373_8809_0_9.jpg""]"
_dkNrSUPcRblN1YMT6eYEf_ASz9NOtToe7-3Rryw;;【𝐂𝐃学院包-老花蓝】❣️现货❣️ 迪奥学院包，以标志性 Oblique 提花唤醒复古 基因，CD 扣饰如时光印章，将巴黎高定的优雅与学院派的随性熔于一炉。皮革与织物的碰撞，是传统工艺对当代风格的温柔解构，每一次背携，都是一场关于经典与潮流的优雅对 话，让你在书香与时尚的交界，自成风格坐标 系。 尺寸：24x17x9厘米（长x高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515728816_9795_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515727475_9450_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515728748_8066_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515727475_9576_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515727475_1082_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515727475_1484_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515727475_1381_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515728889_5861_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515728810_6138_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515892481_4439_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251015/i1760515935081_9778_0_11.jpg""]"
_dmerSNLhkBqzXLazck3oia-hWl_kLbtNHOk4Q8Q;;【珍珠𝐖𝐨𝐜棕米拼白】 ❣️现货❣️ 超人气王小羊皮手柄手拿包 颜值超高断货王🔥 白色真的好仙女💖 可收纳各种型号的 iPhone 珍珠镶嵌在链条上 优雅精致的feel 尺寸：21 x 11.5 x 4.5 厘米;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042605988_4827_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042605988_7412_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042607487_8053_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042607510_3153_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042721715_6859_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042607535_2586_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042607521_6217_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042608345_3957_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042607551_9432_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761042605988_412_0_10.jpg""]"
_d9TrS7IOuk4enYBw649mhB55pPNigWR_oXAI0WQ;;【竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫·迷你黑】❣️现货❣️ 𝐌𝐢𝐧𝐢竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬进口牛皮，以超大藤格纹演绎迪奥标志性设计，牛皮革闪耀细腻光泽。微型尺寸却蕴含强大气场，是优雅与个性的完美平衡。小巧玲珑，容纳万千，手机、口红、卡片皆可轻松归位。可拆卸链条肩带＋顶部提手设计，手拎、斜挎或腋下背法自由变换。 尺寸：13× 15 x 12厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20251021/i1761035983110_4002_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761035983132_8893_0_10.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761035983166_7043_0_11.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761036333495_267_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761037116394_354_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761037229319_5585_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761037272182_9155_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761035508185_9784_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251021/i1761035508185_5410_0_4.jpg""]"
_dn6rSVqKPk_fu_R9iOY9o_FfpkKtOnpon17SnRg;;【𝐂𝐃-𝐋𝐚𝐝𝐲 𝟏𝟕漆胭脂粉】❗️现货❗️ 粉色漆皮皮革制作，翻盖设计，配以金色全钢五金配件，链条肩带可单肩，斜挎，整体风格小巧精致，是日常出行，通勤，休闲和晚宴的最佳首选～ 尺寸：17 x 15 ×7cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_9757_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_1804_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_8898_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_3961_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_7217_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_2546_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_4044_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_3615_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_8788_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074372_2745_1.jpg""]"
_d8VrSZ-EJo3xpNzTrRET-lGri8lRuNy4tTX9Oiw;;【𝐂𝐃-𝐋𝐚𝐝𝐲𝟏𝟕羊丹宁蓝】❣️现货❣️ 经典Cannage藤格纹缝线点缀，进口羊皮材质制作，配以全钢五金配件，链条肩带可单肩，斜挎，整体风格小巧精致，无论是优雅的贵妇风还是清新的休闲风格都可驾驭～ 尺寸：17 x 15 ×7cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_2421_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_1910_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_320_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_7092_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_3588_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_7050_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_5938_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_9014_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240618/i1718705396_9506_2.jpg""]"
_dbOrSsLhnTmrmHer4UKti0BmmURrTSoLCadOzIQ;;【CD-小T青年蓝】❗️现货❗️ 平时喜欢浅色的打扮小仙女们 可以选这款浅灰蓝色的tote啦 今年夏天最新配色，搭配起来真的会显得非常温柔 清新的感觉😚，特别适合夏天出游 尺寸：𝟐𝟔.𝟓*𝟐𝟏*𝟏𝟒𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20251011/i1760160542943_162_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251011/i1760160542787_4882_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251011/i1760160542787_1224_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251011/i1760160542949_5408_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20251011/i1760160542787_1829_0_2.jpg""]"
_dxZrSdmT8sQ9NAdODI39M5mAP416uE6AnvoeJBA;;【CD-新四格漆酒红金】❗️ʚ现货ɞ❗️ 红金搭配更显高级气质 漆皮上身好像会发光一样非常亮眼 不同于以前的拉链 ，新版翻盖设计 不会la手~存取东西更方便 尺寸：20*17*8cm;;;;;"[""https://xcimg.szwego.com/20221025/i1666679324_7753_0.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_8287_1.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_7545_2.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_9124_3.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_4850_4.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_776_5.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_3066_6.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_4891_7.jpg"", ""https://xcimg.szwego.com/20221025/i1666679324_4453_8.jpg""]"
_ddDrSI9VggId0qS7q2SCk56IgUXOg5HageBjiYw;;【𝐃-𝐉𝐨𝐮𝐫𝐧𝐞𝐲·小号】❣️现货❣️ 25年新款新色设计感创新度太强了吧，集实用与优雅于一身的单肩包！月牙形包身柔软又随意，经典的老花新色椰草刺绣，搭配金色的字母肩带扣，整体复古又高级，精致感满满的字母皮牌，细节非常到位，可以解锁多种背法，手提单肩和斜挎，百变之余超轻便容量又大，松弛感满分！ 尺寸：25.5 x 14.5x 14厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038807489_9419_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038807487_6450_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038808848_5826_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759039089015_3813_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038808798_3391_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038807487_8022_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038807489_4765_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038807487_5393_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250928/i1759038876950_3341_0_7.jpg""]"
_d9YrSHi9idOo8IXBa8GjDU12RSdGlFVfJ-dW4Hw;;【𝐋𝐚𝐝𝐲𝟐𝟒.五格羊黑金】❣️现货❣️ 羊黑金最经典配色，搭在一起就是yyds ，高贵娇嫩可不就是它的代名词，经典与高贵的完美融合中，上身直接彰显优雅气质。 果然时尚界永远少不了经典的身影经典藤格纹皮肩带可调节，可斜挎，单肩，手提，造型十分经典大气，任何场和都可搭配～ 尺寸：24*20*11cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_7453_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_5273_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_4075_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_2831_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_7589_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_7379_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_5861_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_837_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_8229_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240807/i1722999750_5283_9.jpg""]"
_dxKrSTfUYZ_iHokqoVZYdbkpaxM5g2p9LQJiiMQ;;【竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫·迷你米白】❣️现货❣️ 𝐌𝐢𝐧𝐢竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬进口牛皮，以超大藤格纹演绎迪奥标志性设计，牛皮革闪耀细腻光泽。微型尺寸却蕴含强大气场，是优雅与个性的完美平衡。小巧玲珑，容纳万千，手机、口红、卡片皆可轻松归位。可拆卸链条肩带＋顶部提手设计，手拎、斜挎或腋下背法自由变换。 尺寸：13× 15 x 12厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250912/i1757666762325_2190_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757666762325_2252_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757667479129_9101_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757666763705_9478_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757666762325_1894_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757666762325_7520_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757666914850_5954_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757667537094_6229_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250912/i1757667142528_4961_0_9.jpg""]"
_dqerSOKAcINU884eAIb_sHL9r8heu71neXDVvwg;;【竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫·迷你大红】❣️现货❣️ 𝐌𝐢𝐧𝐢竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬大红色牛皮，以超大藤格纹演绎迪奥标志性设计，牛皮革闪耀细腻光泽。微型尺寸却蕴含强大气场，是优雅与个性的完美平衡。小巧玲珑，容纳万千，手机、口红、卡片皆可轻松归位。可拆卸链条肩带＋顶部提手设计，手拎、斜挎或腋下背法自由变换。 尺寸：13× 15 x 12厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454487825_4793_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454489200_5233_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454578620_3256_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454489173_9943_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454628067_9091_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454487767_3011_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454489192_4151_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454578620_4371_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756454489204_5408_0_3.jpg""]"
_df-rSeJZMP_BMhgoLiFsk_r7-v3eNNDxSiOGjHw;;【竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫·迷你褶皱黑】❣️现货❣️ 𝐌𝐢𝐧𝐢竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬油蜡皮黑，以超大藤格纹演绎迪奥标志性设计，牛皮革闪耀细腻光泽。微型尺寸却蕴含强大气场，是优雅与个性的完美平衡。小巧玲珑，容纳万千，手机、口红、卡片皆可轻松归位。可拆卸链条肩带＋顶部提手设计，手拎、斜挎或腋下背法自由变换。 尺寸：13× 15 x 12厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452295678_7918_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452295678_8549_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452295678_6708_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452295678_5834_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452297104_2769_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452295678_9626_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452297163_6804_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452297148_6959_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250829/i1756452452610_9428_0_8.jpg""]"
_dvErShXsTz5_gdYkQy9v3lI5mmk_-x5RvlbzgAw;;【竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫·迷你米色】 𝐌𝐢𝐧𝐢竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬米杏色，知性温柔精致入微。以超大藤格纹演绎迪奥标志性设计，牛皮革闪耀细腻光泽。微型尺寸却蕴含强大气场，是优雅与个性的完美平衡。小巧玲珑，容纳万千，手机、口红、卡片皆可轻松归位。可拆卸链条肩带＋顶部提手设计，手拎、斜挎或腋下背法自由变换。 尺寸：13× 15 x 12厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654779143_3600_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654777503_5931_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654777503_4972_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654777503_3114_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654779084_9663_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654777503_3180_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654815653_9291_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654777503_2621_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250716/i1752654784514_1012_0_7.jpg""]"
_dw4rSWLFxwwxLnz-MusE7xwUlns0hx-gSVwnh9g;;【竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫·迷你粉】 𝐌𝐢𝐧𝐢竖版𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬甜粉系少女，知性温柔的粉色更适合浪漫春夏，甜美中带着高级，精致入微。以超大藤格纹演绎迪奥标志性设计，牛皮革闪耀细腻光泽。微型尺寸却蕴含强大气场，是优雅与个性的完美平衡。小巧玲珑，容纳万千，手机、口红、卡片皆可轻松归位。可拆卸链条肩带＋顶部提手设计，手拎、斜挎或腋下背法自由变换。 尺寸：13× 15 x 12厘米（长×高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250416/i1744777108089_3182_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250416/i1744777106377_7072_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250416/i1744777105857_9170_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250416/i1744777105889_7498_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250416/i1744777105977_3337_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250416/i1744777106371_9804_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250416/i1744777108080_5011_0_6.jpg""]"
_dpKrSqfV3NT2rkiMDkkV2PPUxPx8MpDvmwKNsPA;;【𝐂𝐃-𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬黑色小号𝟐𝟑】❣️现货❣️ 休闲实用的设计别具一格。采用黑色牛皮革精心制作，饰以超大藤格纹缉面线，宽敞的内部隔层搭配小袋，可整齐收纳各种日常用品。设有皮革系带开合，可安全收纳各种物品，另有 CDLock字母D旋钮式开合，可调节两侧，提升格调。小号款式，皮革手柄带有可调节细节，可手提或肩背。小巧精致容量又大。 尺寸：23x 15.5x 12厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_6739_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_9936_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_9842_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_2147_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_6974_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_7700_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_2175_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_1983_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_1991_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938525_4586_4.jpg""]"
_drrrSfCIhauKrH3hy2DXmrxPEWsaSjB42v56-Lw;;【𝐂𝐃-𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬樱花粉小号𝟐𝟑】❣️现货❣️ 超级甜美的粉色包包！少女心和甜蜜的象征。它的颜色不是那种过于艳丽的粉，而是恰到好处的淡雅粉，既不失活泼，又充满高级感觉。无论是搭配休闲的牛仔裤，还是优雅的连衣裙品，都能瞬问提升整体的造型感。 皮革手柄带有可调节细节，可手提或肩背。小巧精致容量又大。 尺寸：23x 15.5x 12厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962570_215_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_7433_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_9051_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_4665_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_4198_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_1186_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_7738_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_5086_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240818/i1723962552_4447_4.jpg""]"
_difrSdVlkizxDMojnzMCgfPNQF41321mat1v38w;;【𝐂𝐃-𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬焦糖小号𝟐𝟑】❣️现货❣️ Toujours手袋于二零二三春夏系列发布秀精彩亮相，休闲实用的设计别具一格。采用焦糖色牛皮革精心制作，饰以超大藤格纹缉面线，宽敞的内部隔层搭配小袋，可整齐收纳各种日常用品。设有皮革系带开合，可安全收纳各种物品，另有 CDLock字母D旋钮式开合，可调节两侧，提升格调。小号款式，皮革手柄带有可调节细节，可手提或肩背。小巧精致容量又大。 尺寸：23x 15.5x 12厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_1723_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_7474_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_8611_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_9848_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_6773_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_5438_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_7463_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_9675_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_8294_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231207/i1701938712_9746_8.jpg""]"
_dtYrSkB7xHfrGuxt8aVzj0BAVDYDv0zwMPN9gUA;;【𝐂𝐃-𝐓𝐨𝐮𝐣𝐨𝐮𝐫𝐬米色小号𝟐𝟑】❣️现货❣️ Toujours手袋于二零二三春夏系列发布秀精彩亮相，休闲实用的设计别具一格。采用米色牛皮革精心制作，饰以超大藤格纹缉面线，宽敞的内部隔层搭配小袋，可整齐收纳各种日常用品。设有皮革系带开合，可安全收纳各种物品，另有 CDLock字母D旋钮式开合，可调节两侧，提升格调。中号款式，皮革手柄带有可调节细节，可手提或肩背。小巧精致容量又大。 尺寸：23x 15.5x 12厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705259_425_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705545_6281_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238706020_5410_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705397_1420_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705490_1673_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705517_395_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238706214_5655_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705933_6487_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705990_4554_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238706045_9667_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250329/i1743238705959_8040_0_10.jpg""]"
